"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
4823;1446,98;24,1163333333;1731492256,407;5;0,45;2,25;0;0;0
4824;1447,281;24,12135;1731492256,712;5;0,45;2,25;0;0;0
4825;1447,581;24,12635;1731492257,011;5;0,39;1,95;0;0;0
4826;1447,88;24,1313333333;1731492257,311;5;0,37;1,85;0;0;0
4827;1448,182;24,1363666667;1731492257,613;5;0,36;1,8;0;0;0
4828;1448,481;24,14135;1731492257,91;5;0,36;1,8;0;0;0
4829;1448,78;24,1463333333;1731492258,209;5;0,36;1,8;0;0;0
4830;1449,08;24,1513333333;1731492258,509;5;0,36;1,8;0;0;0
4831;1449,38;24,1563333333;1731492258,809;5;0,36;1,8;0;0;0
4832;1449,68;24,1613333333;1731492259,109;5;0,36;1,8;0;0;0
4833;1449,981;24,16635;1731492259,411;5;0,36;1,8;0;0;0
4834;1450,288;24,1714666667;1731492259,718;5;0,36;1,8;0;0;0
4835;1450,581;24,17635;1731492260,011;5;0,36;1,8;0;0;0
4836;1450,881;24,18135;1731492260,312;5;0,36;1,8;0;0;0
4837;1451,181;24,18635;1731492260,611;5;0,36;1,8;0;0;0
4838;1451,482;24,1913666667;1731492260,916;5;0,36;1,8;0;0;0
4839;1451,78;24,1963333333;1731492261,208;5;0,36;1,8;0;0;0
4840;1452,081;24,20135;1731492261,512;5;0,36;1,8;0;0;0
4841;1452,38;24,2063333333;1731492261,812;5;0,36;1,8;0;0;0
4842;1452,681;24,21135;1731492262,112;5;0,36;1,8;0;0;0
4843;1452,988;24,2164666667;1731492262,418;5;0,36;1,8;0;0;0
4844;1453,281;24,22135;1731492262,711;5;0,36;1,8;0;0;0
4845;1453,581;24,22635;1731492263,008;5;0,36;1,8;0;0;0
4846;1453,88;24,2313333333;1731492263,311;5;0,36;1,8;0;0;0
4847;1454,181;24,23635;1731492263,604;5;0,36;1,8;0;0;0
4848;1454,481;24,24135;1731492263,909;5;0,36;1,8;0;0;0
4849;1454,781;24,24635;1731492264,207;5;0,36;1,8;0;0;0
4850;1455,08;24,2513333333;1731492264,509;5;0,36;1,8;0;0;0
4851;1455,393;24,25655;1731492264,821;5;0,36;1,8;0;0;0
4852;1455,681;24,26135;1731492265,111;5;0,36;1,8;0;0;0
4853;1455,98;24,2663333333;1731492265,407;5;0,36;1,8;0;0;0
4854;1456,281;24,27135;1731492265,711;5;0,36;1,8;0;0;0
4855;1456,584;24,2764;1731492266,011;5;0,36;1,8;0;0;0
4856;1456,882;24,2813666667;1731492266,309;5;0,53;2,65;0;0;0
4857;1457,186;24,2864333333;1731492266,613;5;0,62;3,1;0;0;0
4858;1457,48;24,2913333333;1731492266,908;5;0,62;3,1;0;0;0
4859;1457,78;24,2963333333;1731492267,209;5;0,63;3,15;0;0;0
4860;1458,08;24,3013333333;1731492267,511;5;0,63;3,15;0;0;0
4861;1458,382;24,3063666667;1731492267,81;5;0,62;3,1;0;0;0
4862;1458,681;24,31135;1731492268,111;5;0,62;3,1;0;0;0
4863;1458,98;24,3163333333;1731492268,408;5;0,62;3,1;0;0;0
4864;1459,282;24,3213666667;1731492268,713;5;0,62;3,1;0;0;0
4865;1459,581;24,32635;1731492269,011;5;0,62;3,1;0;0;0
4866;1459,88;24,3313333333;1731492269,315;5;0,62;3,1;0;0;0
4867;1460,18;24,3363333333;1731492269,608;5;0,62;3,1;0;0;0
4868;1460,481;24,34135;1731492269,914;5;0,62;3,1;0;0;0
4869;1460,78;24,3463333333;1731492270,214;5;0,63;3,15;0;0;0
4870;1461,089;24,3514833333;1731492270,521;5;0,63;3,15;0;0;0
4871;1461,38;24,3563333333;1731492270,808;5;0,63;3,15;0;0;0
4872;1461,681;24,36135;1731492271,11;5;0,63;3,15;0;0;0
4873;1461,981;24,36635;1731492271,415;5;0,63;3,15;0;0;0
4874;1462,281;24,37135;1731492271,71;5;0,63;3,15;0;0;0
4875;1462,595;24,3765833333;1731492272,024;5;0,62;3,1;0;0;0
4876;1462,88;24,3813333333;1731492272,308;5;0,63;3,15;0;0;0
4877;1463,182;24,3863666667;1731492272,612;5;0,63;3,15;0;0;0
4878;1463,481;24,39135;1731492272,911;5;0,62;3,1;0;0;0
4879;1463,78;24,3963333333;1731492273,211;5;0,63;3,15;0;0;0
4880;1464,081;24,40135;1731492273,512;5;0,63;3,15;0;0;0
4881;1464,381;24,40635;1731492273,808;5;0,63;3,15;0;0;0
4882;1464,681;24,41135;1731492274,115;5;0,63;3,15;0;0;0
4883;1464,98;24,4163333333;1731492274,408;5;0,63;3,15;0;0;0
4884;1465,281;24,42135;1731492274,71;5;0,63;3,15;0;0;0
4885;1465,581;24,42635;1731492275,013;5;0,63;3,15;0;0;0
4886;1465,88;24,4313333333;1731492275,313;5;0,63;3,15;0;0;0
4887;1466,181;24,43635;1731492275,612;5;0,63;3,15;0;0;0
4888;1466,481;24,44135;1731492275,914;5;0,63;3,15;0;0;0
4889;1466,78;24,4463333333;1731492276,209;5;0,63;3,15;0;0;0
4890;1467,081;24,45135;1731492276,509;5;0,63;3,15;0;0;0
4891;1467,38;24,4563333333;1731492276,809;5;0,62;3,1;0;0;0
4892;1467,681;24,46135;1731492277,112;5;0,63;3,15;0;0;0
4893;1467,981;24,46635;1731492277,41;5;0,63;3,15;0;0;0
4894;1468,292;24,4715333333;1731492277,724;5;0,63;3,15;0;0;0
4895;1468,58;24,4763333333;1731492278,006;5;0,63;3,15;0;0;0
4896;1468,881;24,48135;1731492278,311;5;0,63;3,15;0;0;0
4897;1469,181;24,48635;1731492278,609;5;0,63;3,15;0;0;0
4898;1469,481;24,49135;1731492278,911;5;0,63;3,15;0;0;0
4899;1469,782;24,4963666667;1731492279,208;5;0,63;3,15;0;0;0
4900;1470,083;24,5013833333;1731492279,512;5;0,63;3,15;0;0;0
4901;1470,381;24,50635;1731492279,808;5;0,63;3,15;0;0;0
4902;1470,68;24,5113333333;1731492280,111;5;0,63;3,15;0;0;0
4903;1470,981;24,51635;1731492280,407;5;0,63;3,15;0;0;0
4904;1471,281;24,52135;1731492280,71;5;0,45;2,25;0;0;0
4905;1471,58;24,5263333333;1731492281,009;5;0,45;2,25;0;0;0
4906;1471,88;24,5313333333;1731492281,317;5;0,45;2,25;0;0;0
4907;1472,18;24,5363333333;1731492281,603;5;0,45;2,25;0;0;0
4908;1472,481;24,54135;1731492281,91;5;0,45;2,25;0;0;0
4909;1472,78;24,5463333333;1731492282,21;5;0,45;2,25;0;0;0
4910;1473,081;24,55135;1731492282,507;5;0,45;2,25;0;0;0
4911;1473,381;24,55635;1731492282,807;5;0,45;2,25;0;0;0
4912;1473,681;24,56135;1731492283,109;5;0,45;2,25;0;0;0
4913;1473,98;24,5663333333;1731492283,409;5;0,45;2,25;0;0;0
4914;1474,281;24,57135;1731492283,71;5;0,45;2,25;0;0;0
4915;1474,594;24,5765666667;1731492284,025;5;0,45;2,25;0;0;0
4916;1474,881;24,58135;1731492284,313;5;0,46;2,3;0;0;0
4917;1475,181;24,58635;1731492284,612;5;0,45;2,25;0;0;0
4918;1475,487;24,59145;1731492284,917;5;0,45;2,25;0;0;0
4919;1475,781;24,59635;1731492285,212;5;0,45;2,25;0;0;0
4920;1476,08;24,6013333333;1731492285,511;5;0,45;2,25;0;0;0
4921;1476,381;24,60635;1731492285,809;5;0,45;2,25;0;0;0
4922;1476,68;24,6113333333;1731492286,109;5;0,45;2,25;0;0;0
4923;1476,981;24,61635;1731492286,413;5;0,45;2,25;0;0;0
4924;1477,28;24,6213333333;1731492286,711;5;0,36;1,8;0;0;0
4925;1477,581;24,62635;1731492287,016;5;0,36;1,8;0;0;0
4926;1477,881;24,63135;1731492287,313;5;0,36;1,8;0;0;0
4927;1478,181;24,63635;1731492287,61;5;0,36;1,8;0;0;0
4928;1478,48;24,6413333333;1731492287,913;5;0,36;1,8;0;0;0
4929;1478,78;24,6463333333;1731492288,211;5;0,36;1,8;0;0;0
4930;1479,08;24,6513333333;1731492288,509;5;0,36;1,8;0;0;0
4931;1479,38;24,6563333333;1731492288,805;5;0,36;1,8;0;0;0
4932;1479,681;24,66135;1731492289,113;5;0,36;1,8;0;0;0
4933;1479,995;24,6665833333;1731492289,428;5;0,36;1,8;0;0;0
4934;1480,28;24,6713333333;1731492289,711;5;0,36;1,8;0;0;0
4935;1480,58;24,6763333333;1731492290,012;5;0,36;1,8;0;0;0
4936;1480,882;24,6813666667;1731492290,312;5;0,36;1,8;0;0;0
4937;1481,18;24,6863333333;1731492290,61;5;0,36;1,8;0;0;0
4938;1481,48;24,6913333333;1731492290,915;5;0,36;1,8;0;0;0
4939;1481,788;24,6964666667;1731492291,219;5;0,36;1,8;0;0;0
4940;1482,081;24,70135;1731492291,512;5;0,36;1,8;0;0;0
4941;1482,38;24,7063333333;1731492291,813;5;0,36;1,8;0;0;0
4942;1482,682;24,7113666667;1731492292,116;5;0,36;1,8;0;0;0
4943;1482,981;24,71635;1731492292,404;5;0,36;1,8;0;0;0
4944;1483,28;24,7213333333;1731492292,711;5;0,36;1,8;0;0;0
4945;1483,587;24,72645;1731492293,02;5;0,36;1,8;0;0;0
4946;1483,88;24,7313333333;1731492293,313;5;0,36;1,8;0;0;0
4947;1484,188;24,7364666667;1731492293,62;5;0,36;1,8;0;0;0
4948;1484,495;24,7415833333;1731492293,925;5;0,36;1,8;0;0;0
4949;1484,78;24,7463333333;1731492294,209;5;0,36;1,8;0;0;0
4950;1485,081;24,75135;1731492294,508;5;0,36;1,8;0;0;0
4951;1485,381;24,75635;1731492294,811;5;0,36;1,8;0;0;0
4952;1485,68;24,7613333333;1731492295,11;5;0,36;1,8;0;0;0
4953;1485,98;24,7663333333;1731492295,406;5;0,36;1,8;0;0;0
4954;1486,28;24,7713333333;1731492295,711;5;0,36;1,8;0;0;0
4955;1486,589;24,7764833333;1731492296,017;5;0,36;1,8;0;0;0
4956;1486,881;24,78135;1731492296,308;5;0,36;1,8;0;0;0
4957;1487,18;24,7863333333;1731492296,609;5;0,36;1,8;0;0;0
4958;1487,48;24,7913333333;1731492296,908;5;0,36;1,8;0;0;0
4959;1487,781;24,79635;1731492297,213;5;0,36;1,8;0;0;0
4960;1488,081;24,80135;1731492297,509;5;0,36;1,8;0;0;0
4961;1488,381;24,80635;1731492297,807;5;0,36;1,8;0;0;0
4962;1488,68;24,8113333333;1731492298,108;5;0,36;1,8;0;0;0
4963;1488,981;24,81635;1731492298,409;5;0,36;1,8;0;0;0
4964;1489,281;24,82135;1731492298,706;5;0,36;1,8;0;0;0
4965;1489,581;24,82635;1731492299,013;5;0,36;1,8;0;0;0
4966;1489,881;24,83135;1731492299,308;5;0,36;1,8;0;0;0
4967;1490,181;24,83635;1731492299,611;5;0,36;1,8;0;0;0
4968;1490,48;24,8413333333;1731492299,91;5;0,36;1,8;0;0;0
4969;1490,781;24,84635;1731492300,212;5;0,36;1,8;0;0;0
4970;1491,081;24,85135;1731492300,509;5;0,36;1,8;0;0;0
4971;1491,38;24,8563333333;1731492300,81;5;0,36;1,8;0;0;0
4972;1491,681;24,86135;1731492301,111;5;0,36;1,8;0;0;0
4973;1491,987;24,86645;1731492301,417;5;0,36;1,8;0;0;0
4974;1492,28;24,8713333333;1731492301,712;5;0,36;1,8;0;0;0
4975;1492,58;24,8763333333;1731492302,011;5;0,36;1,8;0;0;0
4976;1492,883;24,8813833333;1731492302,313;5;0,36;1,8;0;0;0
4977;1493,181;24,88635;1731492302,61;5;0,36;1,8;0;0;0
4978;1493,48;24,8913333333;1731492302,912;5;0,36;1,8;0;0;0
4979;1493,781;24,89635;1731492303,206;5;0,36;1,8;0;0;0
4980;1494,08;24,9013333333;1731492303,51;5;0,36;1,8;0;0;0
4981;1494,384;24,9064;1731492303,816;5;0,36;1,8;0;0;0
4982;1494,68;24,9113333333;1731492304,111;5;0,36;1,8;0;0;0
4983;1494,986;24,9164333333;1731492304,414;5;0,36;1,8;0;0;0
4984;1495,281;24,92135;1731492304,71;5;0,36;1,8;0;0;0
4985;1495,58;24,9263333333;1731492305,009;5;0,36;1,8;0;0;0
4986;1495,881;24,93135;1731492305,314;5;0,36;1,8;0;0;0
4987;1496,18;24,9363333333;1731492305,609;5;0,36;1,8;0;0;0
4988;1496,48;24,9413333333;1731492305,909;5;0,36;1,8;0;0;0
4989;1496,78;24,9463333333;1731492306,211;5;0,36;1,8;0;0;0
4990;1497,081;24,95135;1731492306,512;5;0,36;1,8;0;0;0
4991;1497,38;24,9563333333;1731492306,803;5;0,36;1,8;0;0;0
4992;1497,68;24,9613333333;1731492307,112;5;0,36;1,8;0;0;0
4993;1497,981;24,96635;1731492307,41;5;0,36;1,8;0;0;0
4994;1498,28;24,9713333333;1731492307,711;5;0,36;1,8;0;0;0
4995;1498,594;24,9765666667;1731492308,027;5;0,36;1,8;0;0;0
4996;1498,88;24,9813333333;1731492308,312;5;0,36;1,8;0;0;0
4997;1499,18;24,9863333333;1731492308,611;5;0,36;1,8;0;0;0
4998;1499,486;24,9914333333;1731492308,915;5;0,36;1,8;0;0;0
4999;1499,781;24,99635;1731492309,207;5;0,36;1,8;0;0;0
5000;1500,08;25,0013333333;1731492309,509;5;0,36;1,8;0;0;0
5001;1500,381;25,00635;1731492309,813;5;0,36;1,8;0;0;0
5002;1500,681;25,01135;1731492310,112;5;0,36;1,8;0;0;0
5003;1500,981;25,01635;1731492310,405;5;0,36;1,8;0;0;0
5004;1501,281;25,02135;1731492310,712;5;0,36;1,8;0;0;0
5005;1501,58;25,0263333333;1731492311,009;5;0,36;1,8;0;0;0
5006;1501,88;25,0313333333;1731492311,307;5;0,36;1,8;0;0;0
5007;1502,18;25,0363333333;1731492311,608;5;0,36;1,8;0;0;0
5008;1502,481;25,04135;1731492311,909;5;0,36;1,8;0;0;0
5009;1502,782;25,0463666667;1731492312,212;5;0,36;1,8;0;0;0
5010;1503,081;25,05135;1731492312,508;5;0,36;1,8;0;0;0
5011;1503,385;25,0564166667;1731492312,815;5;0,36;1,8;0;0;0
5012;1503,681;25,06135;1731492313,111;5;0,36;1,8;0;0;0
5013;1503,981;25,06635;1731492313,409;5;0,36;1,8;0;0;0
5014;1504,28;25,0713333333;1731492313,707;5;0,36;1,8;0;0;0
5015;1504,581;25,07635;1731492314,009;5;0,36;1,8;0;0;0
5016;1504,88;25,0813333333;1731492314,309;5;0,36;1,8;0;0;0
5017;1505,181;25,08635;1731492314,611;5;0,36;1,8;0;0;0
5018;1505,481;25,09135;1731492314,912;5;0,36;1,8;0;0;0
5019;1505,78;25,0963333333;1731492315,209;5;0,36;1,8;0;0;0
5020;1506,081;25,10135;1731492315,512;5;0,36;1,8;0;0;0
5021;1506,381;25,10635;1731492315,81;5;0,36;1,8;0;0;0
5022;1506,681;25,11135;1731492316,109;5;0,36;1,8;0;0;0
5023;1506,98;25,1163333333;1731492316,411;5;0,36;1,8;0;0;0
5024;1507,28;25,1213333333;1731492316,71;5;0,36;1,8;0;0;0
5025;1507,581;25,12635;1731492317,013;5;0,36;1,8;0;0;0
5026;1507,88;25,1313333333;1731492317,311;5;0,36;1,8;0;0;0
5027;1508,194;25,1365666667;1731492317,624;5;0,36;1,8;0;0;0
5028;1508,481;25,14135;1731492317,912;5;0,36;1,8;0;0;0
5029;1508,78;25,1463333333;1731492318,213;5;0,36;1,8;0;0;0
5030;1509,081;25,15135;1731492318,52;5;0,36;1,8;0;0;0
5031;1509,38;25,1563333333;1731492318,81;5;0,36;1,8;0;0;0
5032;1509,68;25,1613333333;1731492319,11;5;0,36;1,8;0;0;0
5033;1509,987;25,16645;1731492319,414;5;0,36;1,8;0;0;0
5034;1510,28;25,1713333333;1731492319,709;5;0,36;1,8;0;0;0
5035;1510,581;25,17635;1731492320,011;5;0,36;1,8;0;0;0
5036;1510,895;25,1815833333;1731492320,326;5;0,36;1,8;0;0;0
5037;1511,18;25,1863333333;1731492320,61;5;0,36;1,8;0;0;0
5038;1511,481;25,19135;1731492320,911;5;0,36;1,8;0;0;0
5039;1511,785;25,1964166667;1731492321,214;5;0,36;1,8;0;0;0
5040;1512,082;25,2013666667;1731492321,512;5;0,36;1,8;0;0;0
5041;1512,381;25,20635;1731492321,808;5;0,36;1,8;0;0;0
5042;1512,68;25,2113333333;1731492322,111;5;0,36;1,8;0;0;0
5043;1512,98;25,2163333333;1731492322,412;5;0,36;1,8;0;0;0
5044;1513,287;25,22145;1731492322,721;5;0,36;1,8;0;0;0
5045;1513,581;25,22635;1731492323,011;5;0,36;1,8;0;0;0
5046;1513,881;25,23135;1731492323,31;5;0,36;1,8;0;0;0
5047;1514,18;25,2363333333;1731492323,61;5;0,36;1,8;0;0;0
5048;1514,48;25,2413333333;1731492323,912;5;0,36;1,8;0;0;0
5049;1514,788;25,2464666667;1731492324,219;5;0,36;1,8;0;0;0
5050;1515,081;25,25135;1731492324,51;5;0,36;1,8;0;0;0
5051;1515,38;25,2563333333;1731492324,808;5;0,36;1,8;0;0;0
5052;1515,68;25,2613333333;1731492325,108;5;0,36;1,8;0;0;0
5053;1515,98;25,2663333333;1731492325,412;5;0,36;1,8;0;0;0
5054;1516,281;25,27135;1731492325,713;5;0,36;1,8;0;0;0
5055;1516,581;25,27635;1731492326,015;5;0,36;1,8;0;0;0
5056;1516,881;25,28135;1731492326,308;5;0,36;1,8;0;0;0
5057;1517,181;25,28635;1731492326,612;5;0,36;1,8;0;0;0
5058;1517,486;25,2914333333;1731492326,912;5;0,36;1,8;0;0;0
5059;1517,781;25,29635;1731492327,207;5;0,36;1,8;0;0;0
5060;1518,081;25,30135;1731492327,508;5;0,36;1,8;0;0;0
5061;1518,381;25,30635;1731492327,813;5;0,36;1,8;0;0;0
5062;1518,681;25,31135;1731492328,108;5;0,36;1,8;0;0;0
5063;1518,981;25,31635;1731492328,407;5;0,36;1,8;0;0;0
5064;1519,281;25,32135;1731492328,714;5;0,36;1,8;0;0;0
5065;1519,58;25,3263333333;1731492329,008;5;0,36;1,8;0;0;0
5066;1519,881;25,33135;1731492329,308;5;0,36;1,8;0;0;0
5067;1520,18;25,3363333333;1731492329,625;5;0,36;1,8;0;0;0
5068;1520,481;25,34135;1731492329,91;5;0,36;1,8;0;0;0
5069;1520,78;25,3463333333;1731492330,209;5;0,36;1,8;0;0;0
5070;1521,087;25,35145;1731492330,516;5;0,36;1,8;0;0;0
5071;1521,381;25,35635;1731492330,808;5;0,36;1,8;0;0;0
5072;1521,681;25,36135;1731492331,108;5;0,36;1,8;0;0;0
5073;1521,98;25,3663333333;1731492331,41;5;0,36;1,8;0;0;0
5074;1522,28;25,3713333333;1731492331,714;5;0,36;1,8;0;0;0
5075;1522,58;25,3763333333;1731492332,005;5;0,36;1,8;0;0;0
5076;1522,88;25,3813333333;1731492332,31;5;0,36;1,8;0;0;0
5077;1523,181;25,38635;1731492332,611;5;0,36;1,8;0;0;0
5078;1523,481;25,39135;1731492332,914;5;0,36;1,8;0;0;0
5079;1523,78;25,3963333333;1731492333,21;5;0,36;1,8;0;0;0
5080;1524,08;25,4013333333;1731492333,512;5;0,36;1,8;0;0;0
5081;1524,381;25,40635;1731492333,81;5;0,36;1,8;0;0;0
5082;1524,693;25,41155;1731492334,124;5;0,36;1,8;0;0;0
5083;1524,98;25,4163333333;1731492334,409;5;0,36;1,8;0;0;0
5084;1525,28;25,4213333333;1731492334,711;5;0,38;1,9;0;0;0
5085;1525,581;25,42635;1731492335,013;5;0,36;1,8;0;0;0
5086;1525,881;25,43135;1731492335,312;5;0,36;1,8;0;0;0
5087;1526,194;25,4365666667;1731492335,625;5;0,36;1,8;0;0;0
5088;1526,481;25,44135;1731492335,911;5;0,36;1,8;0;0;0
5089;1526,78;25,4463333333;1731492336,209;5;0,36;1,8;0;0;0
5090;1527,081;25,45135;1731492336,511;5;0,36;1,8;0;0;0
5091;1527,381;25,45635;1731492336,81;5;0,36;1,8;0;0;0
5092;1527,68;25,4613333333;1731492337,113;5;0,36;1,8;0;0;0
5093;1527,98;25,4663333333;1731492337,409;5;0,36;1,8;0;0;0
5094;1528,281;25,47135;1731492337,712;5;0,36;1,8;0;0;0
5095;1528,58;25,4763333333;1731492338,01;5;0,36;1,8;0;0;0
5096;1528,884;25,4814;1731492338,314;5;0,36;1,8;0;0;0
5097;1529,188;25,4864666667;1731492338,62;5;0,36;1,8;0;0;0
5098;1529,481;25,49135;1731492338,912;5;0,36;1,8;0;0;0
5099;1529,781;25,49635;1731492339,202;5;0,36;1,8;0;0;0
5100;1530,08;25,5013333333;1731492339,509;5;0,36;1,8;0;0;0
5101;1530,381;25,50635;1731492339,809;5;0,36;1,8;0;0;0
5102;1530,681;25,51135;1731492340,108;5;0,36;1,8;0;0;0
5103;1530,98;25,5163333333;1731492340,409;5;0,36;1,8;0;0;0
5104;1531,28;25,5213333333;1731492340,712;5;0,36;1,8;0;0;0
5105;1531,586;25,5264333333;1731492341,016;5;0,36;1,8;0;0;0
5106;1531,882;25,5313666667;1731492341,311;5;0,36;1,8;0;0;0
5107;1532,187;25,53645;1731492341,616;5;0,36;1,8;0;0;0
5108;1532,483;25,5413833333;1731492341,915;5;0,36;1,8;0;0;0
5109;1532,782;25,5463666667;1731492342,208;5;0,36;1,8;0;0;0
5110;1533,08;25,5513333333;1731492342,51;5;0,36;1,8;0;0;0
5111;1533,38;25,5563333333;1731492342,807;5;0,36;1,8;0;0;0
5112;1533,68;25,5613333333;1731492343,107;5;0,36;1,8;0;0;0
5113;1533,98;25,5663333333;1731492343,41;5;0,36;1,8;0;0;0
5114;1534,28;25,5713333333;1731492343,71;5;0,36;1,8;0;0;0
5115;1534,58;25,5763333333;1731492344,007;5;0,36;1,8;0;0;0
5116;1534,881;25,58135;1731492344,31;5;0,36;1,8;0;0;0
5117;1535,181;25,58635;1731492344,61;5;0,36;1,8;0;0;0
5118;1535,48;25,5913333333;1731492344,907;5;0,4;2;0;0;0
5119;1535,781;25,59635;1731492345,212;5;0,38;1,9;0;0;0
5120;1536,08;25,6013333333;1731492345,508;5;0,36;1,8;0;0;0
5121;1536,381;25,60635;1731492345,809;5;0,36;1,8;0;0;0
5122;1536,681;25,61135;1731492346,108;5;0,36;1,8;0;0;0
5123;1536,981;25,61635;1731492346,408;5;0,36;1,8;0;0;0
5124;1537,281;25,62135;1731492346,712;5;0,36;1,8;0;0;0
5125;1537,581;25,62635;1731492347,009;5;0,36;1,8;0;0;0
5126;1537,885;25,6314166667;1731492347,315;5;0,36;1,8;0;0;0
5127;1538,182;25,6363666667;1731492347,612;5;0,36;1,8;0;0;0
5128;1538,48;25,6413333333;1731492347,912;5;0,36;1,8;0;0;0
5129;1538,781;25,64635;1731492348,212;5;0,36;1,8;0;0;0
5130;1539,081;25,65135;1731492348,51;5;0,36;1,8;0;0;0
5131;1539,381;25,65635;1731492348,809;5;0,36;1,8;0;0;0
5132;1539,681;25,66135;1731492349,109;5;0,36;1,8;0;0;0
5133;1539,984;25,6664;1731492349,412;5;0,36;1,8;0;0;0
5134;1540,28;25,6713333333;1731492349,71;5;0,36;1,8;0;0;0
5135;1540,581;25,67635;1731492350,011;5;0,36;1,8;0;0;0
5136;1540,881;25,68135;1731492350,308;5;0,36;1,8;0;0;0
5137;1541,181;25,68635;1731492350,615;5;0,36;1,8;0;0;0
5138;1541,481;25,69135;1731492350,91;5;0,36;1,8;0;0;0
5139;1541,784;25,6964;1731492351,214;5;0,4;2;0;0;0
5140;1542,081;25,70135;1731492351,511;5;0,4;2;0;0;0
5141;1542,381;25,70635;1731492351,809;5;0,36;1,8;0;0;0
5142;1542,682;25,7113666667;1731492352,11;5;0,36;1,8;0;0;0
5143;1542,981;25,71635;1731492352,41;5;0,36;1,8;0;0;0
5144;1543,28;25,7213333333;1731492352,711;5;0,36;1,8;0;0;0
5145;1543,58;25,7263333333;1731492353,008;5;0,36;1,8;0;0;0
5146;1543,88;25,7313333333;1731492353,313;5;0,36;1,8;0;0;0
5147;1544,18;25,7363333333;1731492353,607;5;0,36;1,8;0;0;0
5148;1544,48;25,7413333333;1731492353,91;5;0,36;1,8;0;0;0
5149;1544,793;25,74655;1731492354,222;5;0,36;1,8;0;0;0
5150;1545,08;25,7513333333;1731492354,513;5;0,36;1,8;0;0;0
5151;1545,38;25,7563333333;1731492354,813;5;0,36;1,8;0;0;0
5152;1545,68;25,7613333333;1731492355,112;5;0,36;1,8;0;0;0
5153;1545,98;25,7663333333;1731492355,41;5;0,36;1,8;0;0;0
5154;1546,281;25,77135;1731492355,712;5;0,36;1,8;0;0;0
5155;1546,595;25,7765833333;1731492356,026;5;0,36;1,8;0;0;0
5156;1546,88;25,7813333333;1731492356,31;5;0,36;1,8;0;0;0
5157;1547,187;25,78645;1731492356,615;5;0,36;1,8;0;0;0
5158;1547,481;25,79135;1731492356,91;5;0,36;1,8;0;0;0
5159;1547,782;25,7963666667;1731492357,211;5;0,36;1,8;0;0;0
5160;1548,087;25,80145;1731492357,513;5;0,36;1,8;0;0;0
5161;1548,381;25,80635;1731492357,81;5;0,36;1,8;0;0;0
5162;1548,681;25,81135;1731492358,109;5;0,36;1,8;0;0;0
5163;1548,981;25,81635;1731492358,409;5;0,36;1,8;0;0;0
5164;1549,28;25,8213333333;1731492358,707;5;0,36;1,8;0;0;0
5165;1549,581;25,82635;1731492359,006;5;0,36;1,8;0;0;0
5166;1549,88;25,8313333333;1731492359,309;5;0,36;1,8;0;0;0
5167;1550,18;25,8363333333;1731492359,609;5;0,36;1,8;0;0;0
5168;1550,481;25,84135;1731492359,908;5;0,36;1,8;0;0;0
5169;1550,781;25,84635;1731492360,208;5;0,36;1,8;0;0;0
5170;1551,081;25,85135;1731492360,511;5;0,36;1,8;0;0;0
5171;1551,387;25,85645;1731492360,814;5;0,36;1,8;0;0;0
5172;1551,681;25,86135;1731492361,109;5;0,36;1,8;0;0;0
5173;1551,981;25,86635;1731492361,407;5;0,36;1,8;0;0;0
5174;1552,281;25,87135;1731492361,711;5;0,36;1,8;0;0;0
5175;1552,581;25,87635;1731492362,009;5;0,36;1,8;0;0;0
5176;1552,881;25,88135;1731492362,312;5;0,36;1,8;0;0;0
5177;1553,18;25,8863333333;1731492362,609;5;0,36;1,8;0;0;0
5178;1553,48;25,8913333333;1731492362,906;5;0,36;1,8;0;0;0
5179;1553,78;25,8963333333;1731492363,211;5;0,36;1,8;0;0;0
5180;1554,081;25,90135;1731492363,513;5;0,36;1,8;0;0;0
5181;1554,381;25,90635;1731492363,808;5;0,36;1,8;0;0;0
5182;1554,683;25,9113833333;1731492364,114;5;0,36;1,8;0;0;0
5183;1554,981;25,91635;1731492364,409;5;0,36;1,8;0;0;0
5184;1555,28;25,9213333333;1731492364,709;5;0,36;1,8;0;0;0
5185;1555,58;25,9263333333;1731492365,01;5;0,36;1,8;0;0;0
5186;1555,88;25,9313333333;1731492365,31;5;0,36;1,8;0;0;0
5187;1556,181;25,93635;1731492365,613;5;0,36;1,8;0;0;0
5188;1556,482;25,9413666667;1731492365,911;5;0,36;1,8;0;0;0
5189;1556,78;25,9463333333;1731492366,211;5;0,36;1,8;0;0;0
5190;1557,081;25,95135;1731492366,51;5;0,36;1,8;0;0;0
5191;1557,387;25,95645;1731492366,819;5;0,36;1,8;0;0;0
5192;1557,681;25,96135;1731492367,111;5;0,36;1,8;0;0;0
5193;1557,981;25,96635;1731492367,41;5;0,36;1,8;0;0;0
5194;1558,281;25,97135;1731492367,712;5;0,36;1,8;0;0;0
5195;1558,581;25,97635;1731492368,009;5;0,36;1,8;0;0;0
5196;1558,882;25,9813666667;1731492368,31;5;0,36;1,8;0;0;0
5197;1559,181;25,98635;1731492368,611;5;0,36;1,8;0;0;0
